Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
192363,AAA Batteries (4-pack),2,2.99,4/18/2019 18:52,"786 Cherry St, Seattle, WA 98101"
192447,Wired Headphones,2,11.99,4/18/2019 0:05,"25 Washington St, Los Angeles, CA 90001"
192448,USB-C Charging Cable,2,11.95,4/16/2019 17:59,"114 8th St, Seattle, WA 98101"
192451,AAA Batteries (4-pack),2,2.99,4/15/2019 11:47,"510 2nd St, San Francisco, CA 94016"
192461,AA Batteries (4-pack),2,3.84,4/25/2019 23:00,"793 Chestnut St, Boston, MA 02215"
192466,AAA Batteries (4-pack),2,2.99,4/22/2019 11:41,"747 Lake St, Los Angeles, CA 90001"
192477,27in FHD Monitor,2,149.99,4/28/2019 16:39,"192 6th St, Austin, TX 73301"
192497,AA Batteries (4-pack),2,3.84,4/13/2019 23:42,"522 Elm St, San Francisco, CA 94016"
192499,AAA Batteries (4-pack),2,2.99,4/5/2019 11:44,"950 Hill St, New York City, NY 10001"
192510,Lightning Charging Cable,2,14.95,4/12/2019 9:25,"715 Lake St, New York City, NY 10001"
192535,AAA Batteries (4-pack),2,2.99,4/2/2019 11:32,"414 Center St, New York City, NY 10001"
192559,USB-C Charging Cable,2,11.95,4/11/2019 12:14,"359 Lakeview St, Portland, OR 97035"
192576,AA Batteries (4-pack),2,3.84,4/24/2019 12:38,"885 Adams St, San Francisco, CA 94016"
192577,AAA Batteries (4-pack),2,2.99,4/22/2019 19:17,"708 Hickory St, San Francisco, CA 94016"
192580,AAA Batteries (4-pack),2,2.99,4/1/2019 21:43,"282 Jackson St, Dallas, TX 75001"
192584,USB-C Charging Cable,2,11.95,4/5/2019 12:00,"357 6th St, San Francisco, CA 94016"
192592,USB-C Charging Cable,2,11.95,4/12/2019 21:38,"989 Hickory St, San Francisco, CA 94016"
192601,AAA Batteries (4-pack),2,2.99,4/24/2019 2:07,"894 14th St, San Francisco, CA 94016"
192604,Lightning Charging Cable,2,14.95,4/2/2019 13:21,"56 Meadow St, Boston, MA 02215"
192610,Lightning Charging Cable,2,14.95,4/1/2019 18:29,"941 Ridge St, New York City, NY 10001"
192629,AA Batteries (4-pack),2,3.84,4/14/2019 10:10,"95 Cedar St, Boston, MA 02215"
192641,AA Batteries (4-pack),2,3.84,4/2/2019 14:03,"296 14th St, San Francisco, CA 94016"
192642,Wired Headphones,2,11.99,4/21/2019 5:19,"808 14th St, Atlanta, GA 30301"
192647,AAA Batteries (4-pack),2,2.99,4/5/2019 16:04,"372 Elm St, Atlanta, GA 30301"
192699,AAA Batteries (4-pack),2,2.99,4/30/2019 0:21,"508 10th St, San Francisco, CA 94016"
192704,Lightning Charging Cable,2,14.95,4/8/2019 23:42,"77 Cherry St, San Francisco, CA 94016"
192711,AAA Batteries (4-pack),2,2.99,4/20/2019 17:46,"763 Lakeview St, Boston, MA 02215"
192714,AA Batteries (4-pack),2,3.84,4/28/2019 14:32,"149 Adams St, Austin, TX 73301"
192726,Lightning Charging Cable,2,14.95,4/2/2019 12:38,"73 Wilson St, New York City, NY 10001"
192758,AAA Batteries (4-pack),2,2.99,4/20/2019 9:13,"586 Adams St, Los Angeles, CA 90001"
192791,AA Batteries (4-pack),2,3.84,4/22/2019 6:46,"162 Cherry St, Los Angeles, CA 90001"
192795,Lightning Charging Cable,2,14.95,4/14/2019 22:59,"128 Ridge St, Atlanta, GA 30301"
192804,Lightning Charging Cable,2,14.95,4/9/2019 22:19,"219 14th St, Atlanta, GA 30301"
192808,Wired Headphones,2,11.99,4/25/2019 8:18,"182 Hickory St, Portland, OR 97035"
192812,Lightning Charging Cable,2,14.95,4/16/2019 22:15,"454 Pine St, San Francisco, CA 94016"
192814,AAA Batteries (4-pack),2,2.99,4/21/2019 19:22,"744 14th St, Seattle, WA 98101"
192817,USB-C Charging Cable,2,11.95,4/9/2019 19:26,"530 14th St, New York City, NY 10001"
192836,AAA Batteries (4-pack),2,2.99,4/17/2019 19:03,"36 Sunset St, Portland, ME 04101"
192846,AA Batteries (4-pack),2,3.84,4/19/2019 9:49,"730 Spruce St, Austin, TX 73301"
192849,AA Batteries (4-pack),2,3.84,4/16/2019 14:05,"697 Spruce St, Atlanta, GA 30301"
192852,AA Batteries (4-pack),2,3.84,4/9/2019 14:59,"394 Madison St, Dallas, TX 75001"
192853,USB-C Charging Cable,2,11.95,4/1/2019 23:30,"594 Lincoln St, San Francisco, CA 94016"
192856,Lightning Charging Cable,2,14.95,4/11/2019 18:09,"172 Willow St, San Francisco, CA 94016"
192883,USB-C Charging Cable,2,11.95,4/5/2019 15:24,"709 Highland St, San Francisco, CA 94016"
192885,AA Batteries (4-pack),2,3.84,4/21/2019 15:36,"153 Spruce St, Seattle, WA 98101"
192914,AA Batteries (4-pack),2,3.84,4/28/2019 13:33,"560 West St, New York City, NY 10001"
192917,AAA Batteries (4-pack),2,2.99,4/29/2019 23:06,"98 Maple St, San Francisco, CA 94016"
192925,AA Batteries (4-pack),2,3.84,4/9/2019 18:14,"680 Johnson St, San Francisco, CA 94016"
192945,AA Batteries (4-pack),2,3.84,4/12/2019 14:18,"98 Main St, Portland, OR 97035"
192948,AA Batteries (4-pack),2,3.84,4/26/2019 12:12,"591 Walnut St, Boston, MA 02215"
192951,Wired Headphones,2,11.99,4/30/2019 19:48,"737 Hickory St, Boston, MA 02215"
192956,Wired Headphones,2,11.99,4/27/2019 15:18,"194 Walnut St, Austin, TX 73301"
192966,Lightning Charging Cable,2,14.95,4/18/2019 15:59,"8 Church St, New York City, NY 10001"
192970,AAA Batteries (4-pack),2,2.99,4/24/2019 13:42,"375 7th St, Atlanta, GA 30301"
193011,AAA Batteries (4-pack),2,2.99,4/28/2019 14:39,"466 Cedar St, Los Angeles, CA 90001"
193034,AAA Batteries (4-pack),2,2.99,4/18/2019 19:40,"938 Lakeview St, New York City, NY 10001"
193051,USB-C Charging Cable,2,11.95,4/21/2019 13:50,"410 West St, Los Angeles, CA 90001"
193055,AAA Batteries (4-pack),2,2.99,4/12/2019 10:55,"104 12th St, Seattle, WA 98101"
193068,AA Batteries (4-pack),2,3.84,4/12/2019 8:45,"58 Cedar St, New York City, NY 10001"
193141,AAA Batteries (4-pack),2,2.99,4/7/2019 6:50,"277 7th St, Seattle, WA 98101"
193146,AA Batteries (4-pack),2,3.84,4/16/2019 16:51,"79 Highland St, Portland, OR 97035"
193172,AAA Batteries (4-pack),2,2.99,4/17/2019 11:15,"319 9th St, New York City, NY 10001"
193181,USB-C Charging Cable,2,11.95,4/3/2019 7:27,"632 Lincoln St, Dallas, TX 75001"
193184,AAA Batteries (4-pack),2,2.99,4/8/2019 13:26,"19 Dogwood St, New York City, NY 10001"
193202,AA Batteries (4-pack),2,3.84,4/21/2019 22:27,"770 River St, Seattle, WA 98101"
193221,AA Batteries (4-pack),2,3.84,4/3/2019 11:53,"296 14th St, Atlanta, GA 30301"
193222,Wired Headphones,2,11.99,4/7/2019 14:05,"980 Main St, San Francisco, CA 94016"
193267,AA Batteries (4-pack),2,3.84,4/17/2019 8:37,"663 Washington St, New York City, NY 10001"
193271,AAA Batteries (4-pack),2,2.99,4/8/2019 23:00,"19 Cedar St, San Francisco, CA 94016"
193272,AAA Batteries (4-pack),2,2.99,4/5/2019 18:56,"836 9th St, Atlanta, GA 30301"
193273,AAA Batteries (4-pack),2,2.99,4/19/2019 17:43,"426 Maple St, New York City, NY 10001"
193274,AA Batteries (4-pack),2,3.84,4/29/2019 14:08,"9 12th St, San Francisco, CA 94016"
193287,AAA Batteries (4-pack),2,2.99,4/18/2019 9:29,"671 Sunset St, Boston, MA 02215"
193298,Lightning Charging Cable,2,14.95,4/7/2019 22:31,"61 West St, Austin, TX 73301"
193303,AAA Batteries (4-pack),2,2.99,4/7/2019 20:47,"258 Meadow St, Los Angeles, CA 90001"
193310,USB-C Charging Cable,2,11.95,4/12/2019 10:15,"59 Park St, New York City, NY 10001"
193333,AAA Batteries (4-pack),2,2.99,4/3/2019 17:14,"161 Main St, New York City, NY 10001"
193337,USB-C Charging Cable,2,11.95,4/13/2019 15:15,"113 West St, San Francisco, CA 94016"
193342,AA Batteries (4-pack),2,3.84,4/16/2019 22:57,"153 Lincoln St, Seattle, WA 98101"
193344,AA Batteries (4-pack),2,3.84,4/4/2019 21:28,"513 Hill St, New York City, NY 10001"
193350,AA Batteries (4-pack),2,3.84,4/25/2019 21:39,"926 Ridge St, San Francisco, CA 94016"
193360,AA Batteries (4-pack),2,3.84,4/26/2019 13:09,"403 Madison St, Los Angeles, CA 90001"
193377,AAA Batteries (4-pack),2,2.99,4/24/2019 17:16,"827 Jackson St, Seattle, WA 98101"
193390,AAA Batteries (4-pack),2,2.99,4/12/2019 13:43,"722 Lake St, New York City, NY 10001"
193401,AA Batteries (4-pack),2,3.84,4/16/2019 14:11,"67 14th St, New York City, NY 10001"
193433,AAA Batteries (4-pack),2,2.99,4/29/2019 3:49,"545 14th St, Los Angeles, CA 90001"
193443,AAA Batteries (4-pack),2,2.99,4/28/2019 12:48,"619 Cedar St, San Francisco, CA 94016"
193464,Wired Headphones,2,11.99,4/4/2019 17:27,"179 Spruce St, San Francisco, CA 94016"
193476,AA Batteries (4-pack),2,3.84,4/29/2019 10:54,"165 Cherry St, Boston, MA 02215"
193494,AAA Batteries (4-pack),2,2.99,4/11/2019 18:58,"115 1st St, New York City, NY 10001"
193511,USB-C Charging Cable,2,11.95,4/21/2019 11:14,"821 Elm St, Austin, TX 73301"
193521,AAA Batteries (4-pack),2,2.99,4/15/2019 10:29,"232 Cedar St, San Francisco, CA 94016"
193526,AAA Batteries (4-pack),2,2.99,4/11/2019 17:56,"953 Jackson St, Portland, OR 97035"
193541,AAA Batteries (4-pack),2,2.99,4/1/2019 13:19,"602 Highland St, Portland, ME 04101"
193554,AA Batteries (4-pack),2,3.84,4/18/2019 10:37,"778 2nd St, Los Angeles, CA 90001"
193557,USB-C Charging Cable,2,11.95,4/22/2019 11:50,"53 Main St, Los Angeles, CA 90001"
193578,Flatscreen TV,2,300,4/8/2019 17:32,"375 Jackson St, San Francisco, CA 94016"
193579,Wired Headphones,2,11.99,4/3/2019 13:52,"588 11th St, Los Angeles, CA 90001"
193582,USB-C Charging Cable,2,11.95,4/20/2019 18:31,"346 Main St, Los Angeles, CA 90001"
193595,Lightning Charging Cable,2,14.95,4/18/2019 23:17,"368 Elm St, Dallas, TX 75001"
193616,AA Batteries (4-pack),2,3.84,4/6/2019 18:03,"440 Meadow St, Boston, MA 02215"
193645,AAA Batteries (4-pack),2,2.99,4/24/2019 17:01,"665 River St, Seattle, WA 98101"
193648,AAA Batteries (4-pack),2,2.99,4/13/2019 10:27,"317 North St, Boston, MA 02215"
193653,USB-C Charging Cable,2,11.95,4/21/2019 9:29,"168 Chestnut St, Los Angeles, CA 90001"
193659,Lightning Charging Cable,2,14.95,4/2/2019 7:41,"366 Sunset St, Portland, OR 97035"
193668,AAA Batteries (4-pack),2,2.99,4/29/2019 16:02,"677 Park St, Dallas, TX 75001"
193672,AA Batteries (4-pack),2,3.84,4/23/2019 18:58,"363 Pine St, San Francisco, CA 94016"
193675,AA Batteries (4-pack),2,3.84,4/1/2019 19:49,"221 River St, Boston, MA 02215"
193680,USB-C Charging Cable,2,11.95,4/14/2019 20:58,"589 Cherry St, Austin, TX 73301"
193683,AA Batteries (4-pack),2,3.84,4/7/2019 11:35,"616 10th St, Boston, MA 02215"
193704,AA Batteries (4-pack),2,3.84,4/28/2019 11:58,"647 Ridge St, Los Angeles, CA 90001"
193710,AAA Batteries (4-pack),2,2.99,4/11/2019 12:52,"235 Cedar St, Boston, MA 02215"
193714,USB-C Charging Cable,2,11.95,4/23/2019 13:57,"173 Willow St, Seattle, WA 98101"
193737,AAA Batteries (4-pack),2,2.99,4/26/2019 21:42,"738 11th St, Los Angeles, CA 90001"
193757,AA Batteries (4-pack),2,3.84,4/9/2019 5:37,"10 Adams St, Boston, MA 02215"
193783,AAA Batteries (4-pack),2,2.99,4/24/2019 14:03,"427 Park St, Portland, OR 97035"
193825,AAA Batteries (4-pack),2,2.99,4/30/2019 22:20,"336 10th St, San Francisco, CA 94016"
193846,AA Batteries (4-pack),2,3.84,4/20/2019 9:17,"648 Main St, San Francisco, CA 94016"
193848,AA Batteries (4-pack),2,3.84,4/10/2019 22:30,"73 Washington St, Boston, MA 02215"
193856,AAA Batteries (4-pack),2,2.99,4/4/2019 12:08,"173 Park St, San Francisco, CA 94016"
193873,AA Batteries (4-pack),2,3.84,4/3/2019 18:52,"789 Main St, New York City, NY 10001"
193877,Wired Headphones,2,11.99,4/23/2019 1:39,"370 9th St, San Francisco, CA 94016"
193881,AA Batteries (4-pack),2,3.84,4/30/2019 11:28,"282 12th St, New York City, NY 10001"
193891,AA Batteries (4-pack),2,3.84,4/5/2019 20:09,"525 12th St, San Francisco, CA 94016"
193930,AA Batteries (4-pack),2,3.84,4/9/2019 8:30,"540 Meadow St, New York City, NY 10001"
193936,AA Batteries (4-pack),2,3.84,4/23/2019 10:51,"587 West St, San Francisco, CA 94016"
193945,Lightning Charging Cable,2,14.95,4/6/2019 18:26,"965 Elm St, San Francisco, CA 94016"
193979,AAA Batteries (4-pack),2,2.99,4/22/2019 12:15,"692 Lakeview St, New York City, NY 10001"
193985,AAA Batteries (4-pack),2,2.99,4/10/2019 19:33,"745 Wilson St, Atlanta, GA 30301"
193989,AAA Batteries (4-pack),2,2.99,4/1/2019 10:57,"382 Adams St, Boston, MA 02215"
193998,AA Batteries (4-pack),2,3.84,4/27/2019 1:06,"921 Lake St, San Francisco, CA 94016"
194024,AA Batteries (4-pack),2,3.84,4/17/2019 0:57,"785 7th St, San Francisco, CA 94016"
194034,USB-C Charging Cable,2,11.95,4/30/2019 18:33,"573 7th St, Portland, OR 97035"
194039,USB-C Charging Cable,2,11.95,4/28/2019 8:01,"372 Main St, New York City, NY 10001"
194058,AAA Batteries (4-pack),2,2.99,4/29/2019 9:46,"684 Hill St, New York City, NY 10001"
194062,AAA Batteries (4-pack),2,2.99,4/19/2019 19:52,"743 Highland St, Boston, MA 02215"
194073,Lightning Charging Cable,2,14.95,4/14/2019 7:29,"144 Cherry St, Los Angeles, CA 90001"
194080,USB-C Charging Cable,2,11.95,4/9/2019 14:08,"517 Walnut St, Atlanta, GA 30301"
194087,USB-C Charging Cable,2,11.95,4/26/2019 11:44,"35 13th St, Portland, OR 97035"
194088,AAA Batteries (4-pack),2,2.99,4/4/2019 18:46,"718 12th St, Austin, TX 73301"
194092,AAA Batteries (4-pack),2,2.99,4/28/2019 14:36,"347 Sunset St, San Francisco, CA 94016"
176560,Wired Headphones,3,11.99,4/12/2019 14:38,"669 Spruce St, Los Angeles, CA 90001"
176906,27in FHD Monitor,3,149.99,4/7/2019 20:14,"636 Cherry St, Los Angeles, CA 90001"
176922,Bose SoundSport Headphones,3,99.99,4/2/2019 21:08,"859 Hill St, Los Angeles, CA 90001"
179113,AA Batteries (4-pack),3,3.84,4/9/2019 21:22,"371 2nd St, Portland, OR 97035"
179120,AA Batteries (4-pack),3,3.84,4/28/2019 17:25,"764 8th St, San Francisco, CA 94016"
179171,AAA Batteries (4-pack),3,2.99,4/29/2019 21:27,"808 Pine St, Los Angeles, CA 90001"
179192,AAA Batteries (4-pack),3,2.99,4/1/2019 12:57,"187 2nd St, New York City, NY 10001"
179358,AAA Batteries (4-pack),3,2.99,4/8/2019 20:42,"150 Elm St, Boston, MA 02215"
179367,AAA Batteries (4-pack),3,2.99,4/3/2019 16:01,"245 6th St, San Francisco, CA 94016"
179393,AAA Batteries (4-pack),3,2.99,4/14/2019 10:39,"833 Madison St, Boston, MA 02215"
179446,AAA Batteries (4-pack),3,2.99,4/28/2019 10:47,"52 Cherry St, Los Angeles, CA 90001"
179469,AA Batteries (4-pack),3,3.84,4/4/2019 17:53,"81 South St, Los Angeles, CA 90001"
179604,AAA Batteries (4-pack),3,2.99,4/6/2019 19:42,"775 Willow St, San Francisco, CA 94016"
179606,AA Batteries (4-pack),3,3.84,4/25/2019 9:15,"206 Lake St, New York City, NY 10001"
179653,AA Batteries (4-pack),3,3.84,4/15/2019 16:53,"304 Washington St, Portland, OR 97035"
179720,AAA Batteries (4-pack),3,2.99,4/27/2019 14:10,"885 Cherry St, Dallas, TX 75001"
179789,AA Batteries (4-pack),3,3.84,4/22/2019 12:25,"239 Main St, Los Angeles, CA 90001"
179833,AAA Batteries (4-pack),3,2.99,4/21/2019 0:49,"537 Elm St, Boston, MA 02215"
179862,AA Batteries (4-pack),3,3.84,4/4/2019 9:14,"106 Chestnut St, Austin, TX 73301"
179933,AA Batteries (4-pack),3,3.84,4/26/2019 15:49,"538 11th St, Boston, MA 02215"
180023,AAA Batteries (4-pack),3,2.99,4/1/2019 15:16,"258 8th St, San Francisco, CA 94016"
180024,AAA Batteries (4-pack),3,2.99,4/4/2019 13:15,"603 Johnson St, San Francisco, CA 94016"
180043,AAA Batteries (4-pack),3,2.99,4/7/2019 22:07,"656 Dogwood St, Portland, OR 97035"
180044,USB-C Charging Cable,3,11.95,4/23/2019 13:02,"386 Lakeview St, Boston, MA 02215"
180140,AA Batteries (4-pack),3,3.84,4/2/2019 5:55,"456 8th St, Los Angeles, CA 90001"
180160,AAA Batteries (4-pack),3,2.99,4/18/2019 15:55,"127 Main St, Los Angeles, CA 90001"
180168,AAA Batteries (4-pack),3,2.99,4/7/2019 18:42,"798 Cherry St, Portland, OR 97035"
180227,USB-C Charging Cable,3,11.95,4/4/2019 10:52,"149 8th St, New York City, NY 10001"
180243,AA Batteries (4-pack),3,3.84,4/27/2019 1:33,"381 6th St, Dallas, TX 75001"
180265,AA Batteries (4-pack),3,3.84,4/27/2019 14:02,"275 Willow St, Atlanta, GA 30301"
180290,AAA Batteries (4-pack),3,2.99,4/17/2019 16:08,"534 Ridge St, Seattle, WA 98101"
180332,AA Batteries (4-pack),3,3.84,4/14/2019 17:52,"257 Walnut St, New York City, NY 10001"
180404,AA Batteries (4-pack),3,3.84,4/4/2019 16:45,"597 Pine St, Los Angeles, CA 90001"
180465,AAA Batteries (4-pack),3,2.99,4/2/2019 23:41,"578 Church St, Seattle, WA 98101"
180521,AA Batteries (4-pack),3,3.84,4/23/2019 23:31,"457 Willow St, Boston, MA 02215"
180651,AA Batteries (4-pack),3,3.84,4/20/2019 17:11,"309 14th St, San Francisco, CA 94016"
180696,AA Batteries (4-pack),3,3.84,4/6/2019 0:05,"427 5th St, Los Angeles, CA 90001"
180741,AAA Batteries (4-pack),3,2.99,4/29/2019 12:10,"683 9th St, Austin, TX 73301"
180769,AA Batteries (4-pack),3,3.84,4/4/2019 20:49,"74 1st St, New York City, NY 10001"
180831,AAA Batteries (4-pack),3,2.99,4/24/2019 19:27,"88 14th St, Los Angeles, CA 90001"
180843,AA Batteries (4-pack),3,3.84,4/1/2019 13:51,"138 5th St, Los Angeles, CA 90001"
180845,Wired Headphones,3,11.99,4/14/2019 14:13,"353 Meadow St, Dallas, TX 75001"
180903,AAA Batteries (4-pack),3,2.99,4/13/2019 21:26,"764 Lincoln St, Boston, MA 02215"
181105,AAA Batteries (4-pack),3,2.99,4/27/2019 12:12,"962 Elm St, Atlanta, GA 30301"
181117,AAA Batteries (4-pack),3,2.99,4/20/2019 0:19,"392 9th St, Dallas, TX 75001"
181122,AAA Batteries (4-pack),3,2.99,4/15/2019 18:07,"331 10th St, San Francisco, CA 94016"
181124,AAA Batteries (4-pack),3,2.99,4/13/2019 16:34,"815 North St, Los Angeles, CA 90001"
181151,Wired Headphones,3,11.99,4/5/2019 17:27,"126 2nd St, Portland, OR 97035"
181160,AA Batteries (4-pack),3,3.84,4/14/2019 9:13,"836 12th St, Seattle, WA 98101"
181193,AAA Batteries (4-pack),3,2.99,4/25/2019 19:01,"406 Washington St, Dallas, TX 75001"
181288,AAA Batteries (4-pack),3,2.99,4/22/2019 18:20,"978 Elm St, San Francisco, CA 94016"
181327,AAA Batteries (4-pack),3,2.99,4/5/2019 14:49,"575 Madison St, Portland, OR 97035"
181448,AAA Batteries (4-pack),3,2.99,4/3/2019 14:15,"714 North St, San Francisco, CA 94016"
181637,AAA Batteries (4-pack),3,2.99,4/15/2019 19:05,"482 Dogwood St, Atlanta, GA 30301"
181702,Lightning Charging Cable,3,14.95,4/26/2019 19:40,"984 South St, San Francisco, CA 94016"
181709,AAA Batteries (4-pack),3,2.99,4/4/2019 18:02,"18 14th St, Portland, OR 97035"
181810,AA Batteries (4-pack),3,3.84,4/9/2019 0:14,"416 8th St, Dallas, TX 75001"
181823,AAA Batteries (4-pack),3,2.99,4/18/2019 20:10,"503 6th St, Dallas, TX 75001"
181841,AAA Batteries (4-pack),3,2.99,4/7/2019 17:39,"436 Forest St, San Francisco, CA 94016"
181850,AA Batteries (4-pack),3,3.84,4/3/2019 16:55,"466 Hill St, Atlanta, GA 30301"
182031,AAA Batteries (4-pack),3,2.99,4/21/2019 11:43,"275 Maple St, New York City, NY 10001"
182093,AAA Batteries (4-pack),3,2.99,4/18/2019 11:48,"356 Pine St, Los Angeles, CA 90001"
182179,AAA Batteries (4-pack),3,2.99,4/13/2019 20:34,"381 Hickory St, Seattle, WA 98101"
182235,AA Batteries (4-pack),3,3.84,4/13/2019 9:12,"737 8th St, Portland, OR 97035"
182288,AA Batteries (4-pack),3,3.84,4/5/2019 18:45,"945 Cedar St, San Francisco, CA 94016"
182302,AA Batteries (4-pack),3,3.84,4/22/2019 11:30,"586 4th St, Los Angeles, CA 90001"
182341,AA Batteries (4-pack),3,3.84,4/25/2019 18:48,"638 Cedar St, Los Angeles, CA 90001"
182402,AAA Batteries (4-pack),3,2.99,4/9/2019 20:41,"147 Willow St, New York City, NY 10001"
182464,AA Batteries (4-pack),3,3.84,4/6/2019 10:42,"300 6th St, Boston, MA 02215"
182485,USB-C Charging Cable,3,11.95,4/11/2019 11:30,"739 Walnut St, Boston, MA 02215"
182500,AA Batteries (4-pack),3,3.84,4/2/2019 17:33,"103 North St, Dallas, TX 75001"
182505,AA Batteries (4-pack),3,3.84,4/1/2019 19:43,"596 Lake St, San Francisco, CA 94016"
182508,AA Batteries (4-pack),3,3.84,4/20/2019 18:50,"857 Hickory St, Portland, OR 97035"
182556,AAA Batteries (4-pack),3,2.99,4/27/2019 10:55,"671 Church St, Austin, TX 73301"
182762,AA Batteries (4-pack),3,3.84,4/28/2019 16:19,"412 Church St, Atlanta, GA 30301"
182857,Wired Headphones,3,11.99,4/24/2019 12:12,"817 Lake St, New York City, NY 10001"
182870,AA Batteries (4-pack),3,3.84,4/4/2019 10:45,"94 Adams St, San Francisco, CA 94016"
182915,AA Batteries (4-pack),3,3.84,4/24/2019 16:35,"208 Jefferson St, San Francisco, CA 94016"
183000,AAA Batteries (4-pack),3,2.99,4/25/2019 14:21,"67 Park St, Los Angeles, CA 90001"
183121,AA Batteries (4-pack),3,3.84,4/9/2019 13:28,"915 Madison St, Austin, TX 73301"
183123,USB-C Charging Cable,3,11.95,4/2/2019 15:12,"765 14th St, San Francisco, CA 94016"
183161,Lightning Charging Cable,3,14.95,4/22/2019 19:20,"568 Jackson St, San Francisco, CA 94016"
183183,AAA Batteries (4-pack),3,2.99,4/12/2019 14:25,"21 6th St, San Francisco, CA 94016"
183229,USB-C Charging Cable,3,11.95,4/20/2019 6:12,"691 Park St, Los Angeles, CA 90001"
183284,AA Batteries (4-pack),3,3.84,4/8/2019 20:14,"527 Hickory St, Dallas, TX 75001"
183295,AAA Batteries (4-pack),3,2.99,4/20/2019 7:22,"184 14th St, Portland, OR 97035"
183340,AAA Batteries (4-pack),3,2.99,4/7/2019 18:43,"706 Lincoln St, Seattle, WA 98101"
183443,AA Batteries (4-pack),3,3.84,4/17/2019 1:19,"372 2nd St, Austin, TX 73301"
183461,AA Batteries (4-pack),3,3.84,4/13/2019 6:49,"343 6th St, New York City, NY 10001"
183492,AAA Batteries (4-pack),3,2.99,4/16/2019 12:03,"646 Park St, Los Angeles, CA 90001"
183547,Wired Headphones,3,11.99,4/30/2019 5:24,"355 2nd St, Seattle, WA 98101"
183616,AA Batteries (4-pack),3,3.84,4/29/2019 12:44,"425 Spruce St, Dallas, TX 75001"
183662,AAA Batteries (4-pack),3,2.99,4/26/2019 14:30,"503 Wilson St, Austin, TX 73301"
183687,Wired Headphones,3,11.99,4/2/2019 22:08,"225 South St, Seattle, WA 98101"
183705,Lightning Charging Cable,3,14.95,4/21/2019 14:02,"506 Highland St, San Francisco, CA 94016"
183709,AAA Batteries (4-pack),3,2.99,4/18/2019 10:39,"860 Jackson St, Boston, MA 02215"
183723,AAA Batteries (4-pack),3,2.99,4/7/2019 10:49,"827 13th St, Boston, MA 02215"
183775,AA Batteries (4-pack),3,3.84,4/13/2019 11:06,"653 6th St, Seattle, WA 98101"
183799,AAA Batteries (4-pack),3,2.99,4/27/2019 14:15,"117 Center St, San Francisco, CA 94016"
183941,Lightning Charging Cable,3,14.95,4/23/2019 18:10,"955 Lake St, San Francisco, CA 94016"
184101,AAA Batteries (4-pack),3,2.99,4/28/2019 15:18,"975 Church St, San Francisco, CA 94016"
184206,Wired Headphones,3,11.99,4/7/2019 13:21,"89 1st St, Boston, MA 02215"
184228,AAA Batteries (4-pack),3,2.99,4/5/2019 14:08,"203 Main St, Los Angeles, CA 90001"
184235,AA Batteries (4-pack),3,3.84,4/4/2019 21:38,"695 Spruce St, Seattle, WA 98101"
184248,AAA Batteries (4-pack),3,2.99,4/26/2019 9:15,"523 2nd St, San Francisco, CA 94016"
184254,AAA Batteries (4-pack),3,2.99,4/17/2019 22:18,"823 14th St, Boston, MA 02215"
184598,Wired Headphones,3,11.99,4/20/2019 16:01,"839 Johnson St, Seattle, WA 98101"
184710,Wired Headphones,3,11.99,4/21/2019 13:57,"921 12th St, Dallas, TX 75001"
184718,AAA Batteries (4-pack),3,2.99,4/1/2019 12:30,"452 12th St, Los Angeles, CA 90001"
184730,AAA Batteries (4-pack),3,2.99,4/20/2019 21:34,"781 Church St, Boston, MA 02215"
184738,AAA Batteries (4-pack),3,2.99,4/1/2019 9:01,"622 River St, New York City, NY 10001"
184855,AAA Batteries (4-pack),3,2.99,4/3/2019 11:31,"19 Madison St, New York City, NY 10001"
184883,AAA Batteries (4-pack),3,2.99,4/4/2019 12:04,"292 Sunset St, Dallas, TX 75001"
184943,AAA Batteries (4-pack),3,2.99,4/8/2019 21:52,"437 Main St, Dallas, TX 75001"
185034,AAA Batteries (4-pack),3,2.99,4/20/2019 14:10,"124 Jackson St, Los Angeles, CA 90001"
185077,AAA Batteries (4-pack),3,2.99,4/13/2019 6:49,"971 Maple St, Atlanta, GA 30301"
185102,AAA Batteries (4-pack),3,2.99,4/5/2019 6:37,"283 Chestnut St, San Francisco, CA 94016"
185234,AA Batteries (4-pack),3,3.84,4/1/2019 19:56,"702 Adams St, Los Angeles, CA 90001"
185309,AA Batteries (4-pack),3,3.84,4/18/2019 10:42,"73 2nd St, New York City, NY 10001"
185324,AAA Batteries (4-pack),3,2.99,4/21/2019 8:51,"121 Washington St, New York City, NY 10001"
185345,AAA Batteries (4-pack),3,2.99,4/6/2019 8:48,"450 Walnut St, San Francisco, CA 94016"
185456,AAA Batteries (4-pack),3,2.99,4/17/2019 23:47,"210 Center St, San Francisco, CA 94016"
185541,AA Batteries (4-pack),3,3.84,4/3/2019 11:30,"14 Elm St, New York City, NY 10001"
185597,AAA Batteries (4-pack),3,2.99,4/27/2019 18:12,"823 Forest St, Seattle, WA 98101"
185614,AAA Batteries (4-pack),3,2.99,4/30/2019 5:46,"374 13th St, San Francisco, CA 94016"
185662,AA Batteries (4-pack),3,3.84,4/6/2019 22:32,"502 Spruce St, Los Angeles, CA 90001"
185695,Lightning Charging Cable,3,14.95,4/11/2019 23:28,"458 Main St, Portland, OR 97035"
